appid,game_name,slice,recommendationid,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
2868840,Slay the Spire 2,baseline,224576669,76561198072264583,794,67,1106,0,547,english,"It's just a fun game to pass the time with friends. It makes you think about every move and RNG can often mess up your plans. Solo, the game feels overly difficult, but that might just be my bad luck with cards or a skill issue. I just feel like I'm not suited for playing it solo against overly tough opponents and if you don't get strong cards from the start, you have to rely on luck.",1777711933,1777711933,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224576486,76561198118744639,837,34,352,0,322,english,Good game. Looking forward to full release.,1777711750,1777711750,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224576477,76561199078718719,0,2,6034,218,3735,english,best game!!,1777711744,1777711744,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224576456,76561197966339132,496,10,5827,180,4054,english,even better than the first one,1777711721,1777711721,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224576246,76561198086788021,495,13,2370,0,507,english,"So far, an improved version of slay the spire 1 and that was already a master piece. Improved visuals, 2 new characters, actual animations(!), multiplayer which is amazing with friends.  The game is still in early access. Things are still set to change such as balancing, there are some placeholder artworks, and some content is likely too be added later.  However, The watcher is NOT (yet) in the game. But I beg of you, please add the watcher again! The watcher and the silent are my favorites :)",1777711475,1777711475,True,0,0,0.476190477609634399,0,False,False,True
2868840,Slay the Spire 2,baseline,224576005,76561198259266434,0,2,1431,0,1214,english,Woke game,1777711189,1778230922,False,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224576001,76561198870949273,33,1,5994,0,4029,english,"Great game to infuriate your friends cause you have a processing disorder, making you take a minute for everythinggg",1777711186,1777711186,True,0,1,0.5,0,False,True,True
2868840,Slay the Spire 2,baseline,224575810,76561199120697128,0,8,3707,0,3308,english,"The game is great and people who are review bombing it cuz its ""too hard"" are dumb asf",1777710957,1777710957,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224575807,76561198041183055,0,38,3706,209,2209,english,good game,1777710955,1777710955,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224575595,76561198039021560,860,17,1418,0,1418,english,"Review bombing a roguelike for being challenging is incredibly dumb and there is no universe in which a game this good deserves ""Mixed"" reviews.  Slay The Spire 2 is an excellent game, the difficulty scales appropriately, and it is great to play solo or with friends.  It's in a great condition for an early access title and really is lots of fun.  A game in which high difficulties are only beatable by infinite combos wouldn't be any fun for more than 2 runs.",1777710680,1777710680,True,2,0,0.545454561710357666,0,True,False,True
2868840,Slay the Spire 2,baseline,224575522,76561198049161825,0,2,24425,411,13883,english,Good game,1777710556,1777710556,True,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224575499,76561198016081489,463,17,5764,0,5764,english,Great game solo and with friends. I haven't played the first one tho,1777710530,1777710530,True,0,0,0.47413790225982666,0,True,False,True
2868840,Slay the Spire 2,baseline,224575492,76561198145473905,292,33,1259,0,352,english,"Really fun and great with friends :] (Scratch that, ♥♥♥♥ these impatient ♥♥♥♥♥♥♥.)",1777710526,1778372238,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224575486,76561198990469618,39,1,956,3,679,english,"I'm a cheater in the game. Even though I have unlimited gold coins, nearly infinite HP, and a deck that can easily deal with all ordinary mobs, I still get defeated by the boss's mechanics that limit card draws or restrict the number of turns. I have no idea how to get rid of the more than a dozen useless starting cards that fit into almost no deck archetype, even after visiting every shop.",1777710521,1777710521,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224575351,76561198060779077,112,2,19582,2004,9688,english,"The Ascention counter in the player stats page counts A10 as having beaten A9, but not as having beaten A10. So I have beaten A9 on all charecters, and that reads on the stats page as 50/50 Ascentions.",1777710357,1777710357,True,0,0,0.5,1,True,False,True
2868840,Slay the Spire 2,baseline,224575332,76561198021379914,0,26,25841,1451,14427,english,GOTY,1777710336,1777710336,True,1,0,0.500489711761474609,0,True,False,True
2868840,Slay the Spire 2,baseline,224575290,76561197998387715,0,4,8721,663,4750,english,Good,1777710278,1777710278,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224575005,76561197994897424,0,48,12953,0,10533,english,Yeah! It''s great until that damned entomancer comes and puts 352 dazes in your deck and you sit there wondering why you installed this game in the first place.,1777709934,1778364217,False,1,0,0.523809552192687988,0,True,False,True
2868840,Slay the Spire 2,baseline,224574587,76561198060681674,316,18,8179,0,4974,english,"I played the first game and had a blast with it, I've now played this game through A10 and have thoroughly enjoyed the challenge. I fail far more than I succeed which I'm sure is the case for everyone else... a card based roguelike, based around unique characters and cards, most builds can work and hope the stars align!  I think you should give it a try.",1777709431,1777751806,True,2,0,0.518624007701873779,0,True,False,True
2868840,Slay the Spire 2,baseline,224574054,76561198065104278,0,3,3404,0,1973,english,Insanely fun especially with friends. Definitely more difficult than STS1 but so much more expansive in scope.,1777708752,1777708752,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224573862,76561198070125147,0,23,15150,1423,5463,english,"This game is brilliant and incredibly fun. If you loved the first, you'll love this more. Ignore the review bombs from players that can't beat the game without easily obtained infinite combos.",1777708508,1777708508,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224573782,76561198140085004,169,24,1288,28,1088,english,"Pay no mind to the negative reviews, the chinese playerbase got mad an infinite/broken playstyle was removed and is now harassing the developer and claiming they alone are responsible for the original games success and are ego-tripping trying to ruin this one as a result.",1777708408,1777708408,True,3,0,0.55573505163192749,0,True,False,True
2868840,Slay the Spire 2,baseline,224573708,76561198241690696,0,4,8080,1081,3474,english,Xi Jinping had his favourite Infinite combo nerfed so he decreed all loyal Chinese citizens who review bomb the game get +10 social credit score and an extra ration that week,1777708318,1777708318,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224573679,76561198050334632,243,8,2305,0,2225,english,good game,1777708282,1777708282,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224573616,76561198077253292,258,7,1371,106,1188,english,Good.,1777708199,1777708199,True,0,0,0.5,2,True,False,True
2868840,Slay the Spire 2,baseline,224573610,76561197969646943,0,5,6022,0,3402,english,Melts hours away. Go play it,1777708190,1777708190,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224573604,76561198045172492,972,4,3906,138,2487,english,great game,1777708182,1777708182,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224573494,76561198052211439,149,3,1042,0,1042,english,Maybe it's time for a dumpster fire called steam China,1777708043,1777708043,True,0,0,0.462683320045471191,0,True,False,True
2868840,Slay the Spire 2,baseline,224573485,76561199061227270,131,11,10800,101,6887,english,"Slay The Spire 2 is the best card building game out right now. (the negative review bombing is from the chinese that are butt hurt, ignore them and buy this absolute masterpiece)",1777708035,1777708035,True,1,0,0.512544810771942139,0,True,False,True
2868840,Slay the Spire 2,baseline,224573476,76561198041403413,0,24,12175,987,5639,english,the chinese reviewers' fengshui is a bit off i think,1777708024,1777708024,True,0,0,0.465949833393096924,0,True,False,True
2868840,Slay the Spire 2,baseline,224573078,76561198394184852,253,9,2574,0,1803,english,"The new Doormaker is just kinda the worst but it's still a very fun and good game, definitely doesn't deserve the review bomb it's getting.",1777707544,1777707544,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224573052,76561198128006182,161,14,9521,100,9081,english,I think its a great improvement on the first game. And it has more characters.,1777707509,1777707509,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572876,76561199058531887,0,1,5998,0,4772,english,"Amazing game, very addictive. I die A LOT.. but I always keep coming back!  Big love to the devs for their continued dedication to improving this game!!",1777707307,1777707307,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572835,76561198022916673,0,2,8359,126,8183,english,Good stuff,1777707263,1777707263,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572832,76561198064383686,0,7,8021,0,6137,english,"Need to give a Thumbs Up for StS2.   reason Nr.1: its ♥♥♥♥♥♥♥ good (already). its StS1, differently, but also better. and keep in mind this review is written while the game is still in Early Access. if you like StS1, you will most definitly also like StS2  reason Nr.2: the review bombs are getting out of hand. if you check the reviews thoroughly you see that only one singular language group has a review score of below 80% (as of writing this).  do not get deceived by that. check independet reviews, think about buying and playing it and fall in love with it",1777707261,1778249001,True,0,0,0.4887218177318573,0,True,False,True
2868840,Slay the Spire 2,baseline,224572811,76561198257795585,0,2,6876,2288,1534,english,"The people review bombing this or talking about Win% need to go outside, and touch grass. Lay on the grass. Put your entire face into the grass. Part of early access is actively watching the game be too easy for you, and then nerfed, and so on.  This game is awesome, if you liked the first one this is that, but more. That's all I could ask for from a sequel to a game I enjoyed for hours, days.",1777707236,1777707236,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572781,76561198072683530,0,12,16007,887,4566,english,"fucc this game. i was into this game a lot, 70 hours of work, and what i get eventually? A HUGE ♥♥♥♥♥♥ dildo cruelly pumped into mah ass raw! wtf is this boss design? whoever in charged with the update should be fired and let him/her/or whatever the fcuk you call yourself into the street. I am now covered in the eternal flame of rage. fcku you game designer. it was a good game before the upgrade, life was so beautiful and vivid. life was like the American dream during 80s, hope is in the air, but now, i'm totally fckued. Is that what you want? game designer? to watch me being fckued by you ♥♥♥♥♥♥ designed boss on the dirty ground of the third floor (not even on bed)? you twisted, dirty, psycho little batsard. what is wrong with you? you should see some counselling on god, people like you ruined the world. Congrats big winner, for ruining everyone's life. I hope you quit the industry, also, give my money back, I demand you, you weird guy.",1777707202,1777707202,False,1,5,0.451977401971817017,0,True,False,True
2868840,Slay the Spire 2,baseline,224572716,76561198180063109,190,15,10214,564,7283,english,Ignore the recent negative reviews. STS 2 is great. It's in early access. There will be balance changes you don't agree with. They're just butthurt that a lot of infinites got nerfed.,1777707123,1777707123,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572652,76561198152289294,0,1,3039,617,1718,english,"A great follow up to a great game.  It has some jank here and there (like the queen needing you to specifically build your deck around beating her) but even in early access it's still fantastic and 100% worth your time and money.  And yes it's in early access right now so changes and balance patches are to be expected. Don't be fooled by the losers from West Taiwan who can't handle the fact that their infinite got patched out, this is still a good game!  All that said, hiring a figure like Anita Sarkeesian to work on your game and then hiding it for the first several weeks after release is an especially low move.",1777707038,1778163897,False,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572592,76561198006623035,0,7,2152,0,2152,english,sure :),1777706956,1784740755,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572344,76561198259452715,161,37,845,0,796,english,"Slay The Spire 2 is in great condition for an early access title, it's fun and gives many, many options to play the way you want. Even with your friends. It will only reach new heights from here.",1777706616,1777706616,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572152,76561198022870269,527,3,6226,1007,1405,english,good game you should play it,1777706351,1777706351,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224572149,76561198363609801,0,9,5274,0,2596,english,"please ignore the Chinese review bombers. the game is excellent, really fun to play solo or with friends, the difficulty scales appropriately. it is most definitely worth your time.  legitimate challenge can be had with lots of really fun card combos and deck options.  its worth the money.",1777706350,1777706350,True,3,0,0.49144330620765686,0,True,False,True
2868840,Slay the Spire 2,baseline,224571915,76561198033962101,304,9,8323,0,2494,english,"so we have an early access game that is undeniably at the very least a 8/10, 9/10 or 10/10. there is no reason not to recommend this game.  - while the game does crash sometimes (remember it's an early access title) - there is even an auto save feature that makes this not really a huge issue anyways...  - if you don't like the balance just feedback it ingame? it doesn't change the fact that the game is good",1777706049,1777706049,True,1,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224571860,76561197993705774,0,13,1379,0,765,english,Game is a blast. Negative review bomb is silly.,1777705980,1777705980,True,2,0,0.523809552192687988,0,False,False,True
2868840,Slay the Spire 2,baseline,224571525,76561198271442969,0,8,6404,925,1776,english,GOAT GAME HOW DID THEY DO IT AGAIN!!,1777705513,1777705513,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224571384,76561198256338910,0,10,10626,125,6153,english,Best Card Game Ever,1777705345,1777705345,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224571273,76561198859404169,0,21,19151,2445,9886,english,"Awesome game, just like the first one, can't wait for more content in the future",1777705197,1777705197,True,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224571226,76561198244913924,0,11,17519,0,11222,english,i stand with china,1777705130,1777705130,False,3,1,0.25927618145942688,0,True,False,True
2868840,Slay the Spire 2,baseline,224571195,76561198139370145,0,2,2112,0,1561,english,This game is a wonderful sequel to a revolutionary indie game. It's sad to see the Chinese audience resort to what they have in the face of lacking a proper channel for feedback. The game is in early access and changes are inevitable as is peoples push back to those changes. But the game does not deserve mixed reviews.,1777705100,1777705100,True,2,0,0.520247280597686768,0,True,False,True
2868840,Slay the Spire 2,baseline,224571171,76561198088149314,0,8,8416,0,7342,english,Very good.,1777705077,1777705077,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224571067,76561198082895923,328,20,1126,0,850,english,"Great game and an overall solid improvement over STS1   If you don't like the doormaker, like most people, you can just mod him out.. not worth review bombing over. I agree the boss isnt well designed but not worth saying the whole game is unplayable because you cant personally play around it.   Negative reviews are all skill issues",1777704951,1777704951,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224570983,76561198813137102,0,11,3645,0,2038,english,GIT GUD SCRUBS,1777704872,1777704872,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224570859,76561198027433196,0,3,8064,468,3055,english,"I love it, especially the multiplayer mode.",1777704713,1777704713,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224570726,76561198079314344,401,42,786,0,786,english,play this game,1777704539,1777704539,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224570455,76561198054104002,0,10,4825,0,4740,english,Anita Sarkeesian,1777704160,1778926182,False,1,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224570342,76561198109165849,321,24,6711,51,4185,english,Just annoyed this game is getting review bombed.,1777703984,1777703984,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224570287,76561198032350987,219,9,1658,0,1656,english,"I just want to say this. I am a Dad, Husband and work close to 12 Hours a day. I am not a gamer, Geek, Basement dweller. That being said this game is fantastic. I love the art style and the mechanics, the fact that i can pick it up and just play is awesome. Don't listen to the review bombs about buthurt chings that are mad because they can't cheese the game anymore. Its fun and worth the money and more.",1777703891,1777703891,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224570283,76561199053699981,135,1,4107,1,1899,english,"Although this game is extremely fun, and I'd honestly say it's probably better than the first, I just absolutely hate how I/my friends keep crashing when we play multiplayer, it's extremely annoying and I hope it gets fixed, because honestly this is a great game otherwise.",1777703876,1777703876,False,4,1,0.479569882154464722,0,False,False,True
2868840,Slay the Spire 2,baseline,224570171,76561199233390786,0,1,863,1,268,english,Im so glad this game got a sequel. Im excited for the full release,1777703730,1777703730,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224570005,76561198083979367,0,17,8959,1451,3035,english,Game of the Year status.,1777703514,1777703514,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224569919,76561198003885487,0,2,3241,0,1345,english,"Excellent sequel to a fantastic original game! I find myself drawn to these kind of games more and more - short, repeatable roguelite experiences that hold elements of challenge, strategy and luck, but are at the same time very chill to play at your own pace - whether it's a quick game after work or spending hours on back to back to back runs.  Even if you lose (which is very frequent for me), you learn new things about how the game works each time through a run, and gradually improve, get better and progress towards unlocking more powerful cards and equipment. Slay the Spire and now its sequal are two of the best examples of deck building roguelites availble. I can see myself playing this for hundreds of hours, and apparantly it runs great on many of the new generation of Android based portable gaming devices that are compatible with Steam (have one on the way but haven't tested it myself yet).  Props to the devs for also including a multiplayer mode this time!",1777703406,1777703406,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224569816,76561198026270902,0,5,1962,0,1824,english,"Good game, I applaude the developers. Fun, engaging and nice visuals. Diverse classes and play styles, mechanics. It can be quite challenging too!  If a balance change (mostly for China) results in so many people review bombing a game, it may be good to reconsider your life and source of happiness. Desperation and dependency is never good, even if it is rewarding, same as wenting frustration on a game update.  Sorry for the devs, keep the good work up!",1777703273,1777703273,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224569782,76561199050545015,0,2,9309,0,6091,english,"Incredible art, amazing replay ability, super fun.",1777703225,1777703225,True,1,0,0.519999980926513672,0,True,False,True
2868840,Slay the Spire 2,baseline,224569571,76561198888366390,0,3,9831,0,9831,english,"The game is incredible. It has everything StS1 made so addictive + more. More content, more polish, better variety and surprisingly enough, there is a lot more planned to be added. It's challenging, but fair. Despite being in early access currently, it's fairly complete. Just a little rough around the edges, but that's to be expected.   Why the negative reviews? Click on the reviews -> show the full graph -> view by languages -> translate some of those ""reviews"" -> convince yourself. There is a disproportionate amount of negative influx by a certain part of the community who weren't so happy about some much needed balance changes. Things didn't go their way, review bombing it was, heavily skewing the overall rating.  I strongly encourage everyone even remotely interested to form their own perspective by experiencing things firsthand. If you are up for a challenging rouge-like deckbuilder, this will be for you. Otherwise, wait a little until things settle down and the game fully releases.",1777702965,1777702965,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224569522,76561198080507510,269,6,3772,0,1998,english,"Great game, love it. Really cool I can play with friends too.",1777702902,1777702902,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224569447,76561198037355572,235,31,1035,0,1035,english,"Good game.  Majority of negative reviews are from a large region in the east, and are unwarranted. People forget Early Access means stuff changes.",1777702814,1777702814,True,1,0,0.53125,0,True,False,True
2868840,Slay the Spire 2,baseline,224569429,76561197986577149,231,2,9344,522,5843,english,"Consider changing doormakers name to gatekeeper cause he's doing a bloody good job apparently.  - Balance is fine people are gonna struggle with different parts of the game based on people being human and varied builds.  - People that don't even play the public beta need to stop worrying about the public beta, it doesn't even exist for them.",1777702788,1777702788,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224569422,76561199076723177,0,3,12858,1174,7084,english,"Please attempt to look past the review percentages if you're at all interested in this game. Review bombs or not, it's early access and quite polished for being so.",1777702778,1777702778,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224569359,76561198044029254,0,3,20985,411,9349,english,"The game is too easy, I should not be win streaking this game at a10 for every character. I hope they make this game even harder with the addition of act 4. I trust the devs will deliver.",1777702695,1777702695,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224569032,76561198063661604,0,2,1636,0,1485,english,"Fix your bosses, how hard is it to figure that out",1777702234,1777702234,False,7,0,0.482471168041229248,1,True,False,True
2868840,Slay the Spire 2,baseline,224569031,76561198070554794,222,15,3425,0,3248,english,Multiplayer great Game is hard but rewarding Reviews got bombed,1777702233,1777702233,True,1,0,0.501074612140655518,0,True,False,True
2868840,Slay the Spire 2,baseline,224569017,76561198407401949,454,117,614,0,417,english,"Imagine sucking so hard in a roguelite that you feel the need to reviewbomb the game to just feed your broken ego . If anything, the Devs need to make the game even harder to filter these kids out .",1777702222,1777702222,True,2,0,0.521490752696990967,0,True,False,True
2868840,Slay the Spire 2,baseline,224569008,76561198292586415,131,4,2969,0,1794,english,bandwaggon,1777702213,1777702213,False,2,1,0.433969825506210327,0,True,False,True
2868840,Slay the Spire 2,baseline,224568749,76561199101834032,0,3,6564,194,4220,english,"This game has changed since I very first got it, yet I still enjoy doing runs. I have just completed necrobinder 10 and I thought finally I could write a review so here it is. Honestly sometimes I miss the very first itteration of this game when a bug let you upgrade every card and synergies were completely broken. But it got boring fast I still miss the upgrade thing cause having everything upgraded was broken but also very dynamic, anyway it was stagnent the new betas changed everything around and allowed for new ideas and I am very greatful for that. I would yeah say if you have 25$ lying around you can easily get a soild 50 hours out of this game, but honestly waiting for the full game isnt bad either. In my base thoughts its not like silk song to me I put 100 hours into that game but 60 in one straight shot this game you can play like 10-20 hours a week atleast for me.",1777701847,1777701847,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224568681,76561198810144507,48,1,27505,0,23767,english,"# For Ascensions < 8  Edit: I only play on Ascension 10 but after replaying the game all the way from Ascension 0 again, the game feels very easy. Able to easily climb with perfect win streak. Pro players can do the same on Ascension >= 8. For my experience as a casual on Ascension >= 8 see below. TL;DR it feels a bit hard but that's what I also enjoy about the game, sometimes a run becomes way too easy which becomes unfun.  # For Ascensions >= 8  Runs don't work if you're unable to find any decent block e.g. Unmovable, Stone Armor on Ironclad or Footwork on Silent or probably Fasten or one of the enchants given by Pael. Regent and Defect are ok with decent passive block, you still need to find frost orbs or Pillars of Creation but their block card stats are higher anyway.  If you don't get these, you need to have ungodly amounts of draw and just go infinite on turn 1, which is also not reliable since you don't guarantee the cards you draw on turn 1. Sometimes it works on Ironclad and Silent but you won't have HP left until you get to the boss. Something needs to be done to give you at least one of these 2 options. I know you're not supposed to win every run but having a run where you just can't build a deck because the options aren't given to you doesn't feel good.  That being said in runs in which you do see them or just find something broken like Corruption, Runic Pyramid, Apparition, the run gets absolutely broken quickly and it's barely fun from that point on because I already I know I won in Act 1/2.  So would value if there's something that still keeps the game engaging but also gives you enough option so that runs don't end up in a loss without a fault of your own of not having the game giving you block or turn 1 wins.  Nonetheless, enjoyable game. Could also use more replay-ability - hopefully keep adding new characters :)  Also bring something like Dark Embrace/Corruption/Second Wind. Playing those to win on turn 1 is so satisfying! Drop the rarity for those cards and make the game harder for fun runs too?!",1777701750,1779420120,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224568611,76561198316819870,41,4,2988,0,2818,english,mfffgghh..... im slaying the spire so hard rn....,1777701662,1777701662,True,1,1,0.507042229175567627,0,True,False,True
2868840,Slay the Spire 2,baseline,224568527,76561198044088416,0,8,6295,0,5330,english,"Good game. I for one am happy they're clamping down on stupid easy infinites, kind of breaks the entire point of A10 if you can instantly win every single run with three cards. Incentivises more creative builds.",1777701561,1777701561,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224568403,76561198879792051,0,8,12285,856,4676,english,Been playing solo. Been playing multiplayer. Cannot believe it could be better than slay the spire. Excited for the years to come of polishing it while i save scum still and get my math wrong,1777701386,1777701386,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224568341,76561198034996078,278,11,12903,0,4369,english,Awesome game! Can't wait to see what else they add. Totally worth,1777701279,1777701279,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224568335,76561198020123628,269,4,7907,157,5243,english,"May review: it's supposed to be tough, great game, love the challenge, some broken builds are awesome and expected, that said, there should be 1 broken build to each character, and should be hard to get. Otherwise we good. Great jobs devs. Running like a StS game.",1777701271,1777701271,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224568239,76561198076008971,0,1,3522,238,2180,english,I like the new characters and the patches have been great for the game.,1777701138,1777701138,True,1,0,0.501074612140655518,0,False,False,True
2868840,Slay the Spire 2,baseline,224568183,76561198026465332,4132,231,533,0,533,english,"Way worse than the First one.  Stupid overpowered enemies with restrictions like ""Can only take 9 dmg per attack, or can only take 15 dmg per turn"" but they hit you every turn with 30+ and they have 200 HP ????  It´s just ♥♥♥♥♥♥♥♥, overtuned and unfun.  Stay with the first 1, it´s way better",1777701063,1777701095,False,34,6,0.507301032543182373,0,True,False,True
2868840,Slay the Spire 2,baseline,224568142,76561198214839845,604,19,7577,189,5314,english,cardslop,1777701014,1777701014,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567992,76561197993024030,0,1,19422,1237,7910,english,Great game. Even better than the first one.,1777700811,1777700811,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567939,76561198169489904,0,1,7234,618,3362,english,The STS experience you know and love.,1777700739,1777700739,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567916,76561199491346108,178,5,3514,83,973,english,if china can review bomb the game everyone else can review build it,1777700718,1777700718,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567861,76561198087336787,116,20,9844,1,6563,english,Already pretty darn fun and it's only the beginning. Eager to see how the balance and new content rounds out in the future!,1777700650,1777700650,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567837,76561198290965316,0,3,16400,154,5010,english,"I highly recommend this game. I thought being a 20+ yr experienced MTG player this game would be a breeze.. I was wrong. This game is extremely fun, addictive and challenging. Took me 81hrs and 54 runs to figure out the mechanics and understand how cards work in conjuction with relics/stacking etc. Each and every run is sort of unique game of choice.. which route you decide to take.. what cards to take and don't take.. how you spend your gold.. when to rest or upgrade. The choices either make you or break you.  Just when you think your deck is unstoppable.. a few slip ups on selection or poor path selection will get you cooked.. don't worry Act 3 will remind you :) This game is a breath of fresh air.. I don't write reviews but I felt I needed to because this game is a true gem. I honestly feel the devs should not make a STS3 game and concentrate on this not being just a game but the main ""client"" expand on the it's early access to develop expansions, new card sets, monster, relics etc etc etc.",1777700604,1777700604,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567782,76561198122077433,464,53,7671,0,7091,english,slay the spire 2 is slay the spire 2. a worthy sequel. fire,1777700526,1777700526,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567551,76561198245628674,109,22,7444,780,2953,english,"Slay the Spire 2 keeps the core of the first game, while enhancing the progression in the Timeline system. The new characters are a lot of fun, the multiplayer is something my friend and I have been dreaming about, but indeed infinites are a problem to multiplayer, as others can't do anything, other than drawing on the map. The game is challenging in a fun way, the characters have story to them, new cards and decks are fun to discover and explore.  On the negatives: The 8th Assension feels overtuned, And the game feels a lot more punishing to smaller decks, as 50% of enemies, especially bosses, give a tonne of Statuses, flooding the deck.  Really recommend!",1777700174,1777700174,True,0,0,0.5,0,False,False,True
2868840,Slay the Spire 2,baseline,224567539,76561198044660600,0,3,4947,130,3780,english,Enjoying the content so far and am looking forward to the continued evolution of this game~,1777700155,1777700155,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567510,76561198048841353,0,7,35180,555,16640,english,"Good game. Would like more difficulty levels though, more challenge would be welcomed.",1777700117,1777700117,True,0,0,0.5,0,True,False,True
2868840,Slay the Spire 2,baseline,224567123,76561198069163467,0,18,2144,0,2144,english,"Wow, didnt expect this many people to be THIS bad at games. The game is great, adjust your playstyle.",1777699636,1777699636,True,1,0,0.501074612140655518,0,True,False,True
